13,1800,13.5197969543146,13.4074111675124,1605,768,1618
14,1584,13.5937094358461,13.321977034448,1621,811,1516
15,2058,13.8468282619906,13.1080402269208,1529,756,1659
16,2424,13.3525423728812,13.6007377866398,1659,775,1763
17,1698,13.0671476671476,13.9306204906202,1763,828,1600
18,1686,13.5257606490871,13.4336561866123,1604,790,1571
19,840,13.7241484494152,13.1712048805284,1573,790,1062
20,720,15.8735311227456,10.6867713787084,1103,687,796
21,456,17.1925925925924,9.23164112388252,850,647,396
22,126,19.7999999999997,6.16514751552801,454,515,68
23,96,22.4889632107022,3.3800891861761,131,332,38
0,168,0,0,0,0,0
1,102,24.5999999999999,0.599999999999998,0,58,0
2,150,24.6,0.599999999999997,0,78,0
3,120,24.6000000000001,0.599999999999996,0,123,2
4,270,24.5032028469752,0.711886120996438,2,110,9
5,510,24.3043083900228,0.991179138321995,9,169,105
6,1344,22.6613810741689,3.14722506393858,105,295,967
7,1878,16.4390214067276,10.3528807339449,967,644,1524
8,2076,13.7868681605001,13.1327618551326,1524,752,1573
9,1758,13.3995824634654,13.6032098121083,1575,772,1556
10,1614,13.7231163505893,13.2170579190156,1558,750,1554
11,1710,13.6908346134151,13.2208653353812,1566,783,1560
12,1638,13.6288659793813,13.2813402061853,1565,746,1578
13,1542,13.6329268292682,13.2766463414631,1587,808,1533
14,1848,13.9068702290075,12.9599999999997,1545,790,1677
15,2028,13.3492125984251,13.6045866141729,1681,796,1693
16,2358,13.2510805500981,13.718015717092,1699,770,1716
17,1752,13.1599999999999,13.8232941176467,1716,800,1636
18,1512,13.4967164179103,13.4340895522385,1641,780,1478
19,1050,14.0267223382045,12.8328340292273,1489,743,1224
20,744,15.0739756367662,11.6109634551493,1265,696,921
21,402,16.5118187385179,9.97566442131045,970,625,408
22,138,19.5975757575755,6.48122727272733,482,518,84
23,138,22.3458422174839,3.4609914712153,149,367,51
0,198,0,0,0,0,0
1,114,24.6,0.599999999999997,0,81,0
2,168,24.6,0.599999999999997,0,89,4
3,210,24.4245161290323,0.802838709677416,4,140,9
4,204,24.2568421052633,1.05397368421053,9,156,15
5,498,23.940186915888,1.51535046728972,19,165,103
6,1122,22.5273684210527,3.42564473684207,107,296,706
7,2118,17.784329896907,9.01707216494848,708,570,1593
8,2082,13.4879795396418,13.4887570332478,1595,777,1574
9,1680,13.3920668058454,13.5550521920665,1579,775,1502
10,1512,13.8276225619398,13.0630838165521,1502,702,1513
11,1626,13.8679792746113,13.0049533678754,1523,779,1542
12,1782,13.8243478260868,13.055386189258,1549,782,1627
13,1620,13.4463009562153,13.5033266230495,1629,763,1504
14,1914,13.9158059467917,12.949671361502,1506,793,1662
15,2022,13.3857284440038,13.5623785926657,1664,766,1671
16,2382,13.3497029702969,13.6040198019799,1671,793,1695
17,1788,13.1972332015809,13.7802569169957,1697,798,1612
18,1446,13.4689655172413,13.4661663286001,1614,774,1527
19,924,13.8742268041236,12.9977319587626,1530,775,1086
20,636,15.6074074074072,11.0069849537035,1142,676,737
21,402,17.4644574398958,9.00354126055882,801,577,371
22,126,20.0254826254823,5.90442471042473,435,516,50
23,168,23.0627624309391,2.59349171270713,97,363,49
0,204,0,0,0,0,0
1,132,24.6,0.599999999999997,0,85,0
2,114,24.6,0.599999999999997,0,93,2
3,96,24.5000000000001,0.715588235294114,2,119,0
4,258,24.6,0.599999999999997,0,98,13
5,498,24.1481662591688,1.17552567237164,13,176,80
6,1368,23.0197530864199,2.66562414266115,80,303,923
7,2022,16.579487179487,10.3339462163852,923,606,1537
8,2064,13.7948427024238,13.1568953068589,1537,769,1626
9,1830,13.3512442864397,13.6133011681053,1628,763,1652
10,1470,13.3384615384614,13.649655344655,1656,770,1461
11,1602,13.9656050955413,12.9152335456473,1472,727,1513
12,1782,13.9213250517597,12.9432919254655,1517,790,1587
13,1836,13.5954198473281,13.3199999999997,1590,766,1626
14,1860,13.4540322580644,13.4834274193545,1626,750,1628
15,1962,13.3878910191724,13.5598789101914,1634,817,1673
16,2268,13.3075855230539,13.6851016360929,1673,828,1664
17,1950,13.2507522567702,13.7183951855564,1664,785,1624
18,1692,13.4925388082122,13.438918377566,1631,776,1582
19,930,13.6459363957596,13.2726047450779,1595,810,1157
20,666,15.4102330869811,11.2346731097212,1188,665,801
21,396,17.220575079872,9.15758466453675,848,581,415
22,168,19.6248085758037,6.40077335375197,476,534,125
23,156,22.1656283566057,3.71801288936622,159,365,47
0,192,0,0,0,0,0
1,150,24.5999999999999,0.599999999999998,0,68,4
2,114,24.4014598540147,0.829489051094887,4,111,2
3,162,24.5018050541517,0.713501805054148,2,110,3
4,228,24.3689969604864,0.933221884498484,5,125,5
5,450,24.4240740740742,0.853773148148147,5,176,62
6,1338,23.3585815602839,2.15852482269501,62,257,919
7,2124,16.7227329192545,10.0163788819875,919,645,1576
8,1956,13.620520673813,13.3577029096475,1578,782,1626
9,1590,13.476458752515,13.4575050301808,1626,791,1610
10,1554,13.567451176765,13.3523284927388,1620,748,1597
11,1614,13.6488173125313,13.2582788122795,1600,788,1571
12,1614,13.7020325203251,13.1967682926826,1577,780,1560
13,1704,13.7532891381946,13.1375216726157,1564,756,1553
14,1938,13.7158974358973,13.1919128205125,1560,767,1663
15,2040,13.3410945273631,13.6139701492534,1664,811,1680
16,2166,13.219303482587,13.7547462686564,1682,767,1755
17,1692,13.0862518089724,13.9085383502168,1755,812,1636
18,1560,13.4200501253132,13.522706766917,1640,810,1508
19,966,13.8939708939708,12.9862318087315,1514,752,1137
20,618,15.5030130756109,11.1274303581578,1176,738,690
21,558,17.8471523178805,8.44877483443711,748,591,563
22,192,18.6292821606252,7.88849324804552,603,547,154
23,162,21.6362052274926,4.17340755082283,221,417,48
0,156,0,0,0,0,0
1,120,24.5999999999999,0.599999999999998,0,63,0
2,108,24.6,0.599999999999997,0,80,2
3,120,24.4871369294606,0.730456431535267,2,92,2
4,252,24.3977695167287,0.833754646840144,4,96,8
5,540,24.3440000000001,0.895905882352951,8,175,114
6,1302,22.563821656051,3.12007643312098,114,310,913
7,1902,16.6125078173857,10.391138211382,915,599,1528
8,2136,13.7274999999999,13.2240572916664,1532,710,1646
9,1644,13.2413758219523,13.7512696004043,1650,779,1536
10,1566,13.6860706860706,13.215218295218,1544,758,1566
11,1758,13.7862068965516,13.0994726166326,1568,769,1594
12,1812,13.5002557544756,13.4411406649613,1595,753,1638
13,1776,13.4479999999999,13.4903999999997,1640,784,1640
14,1842,13.4375436844732,13.5024862705938,1644,775,1584
15,2238,13.5931034482757,13.3226774847867,1596,762,1672
16,2082,13.3150372208436,13.6440893300245,1672,802,1734
17,1788,13.1344995140912,13.8527696793,1735,779,1651
18,1578,13.4519068845962,13.4858841010398,1655,777,1578
19,966,13.5921308124679,13.3238017373528,1584,795,1173
20,684,15.3838383838382,11.2650224466889,1207,677,829
21,444,16.9598997493732,9.44470551378445,896,627,447
22,204,19.4230711610484,6.61655430711615,507,526,122
23,156,22.1848303393211,3.50034930139716,175,383,55
